,Risk Factors,Score
6253,Skin fragility-woolly hair-palmoplantar keratoderma syndrome,0.0018421411514282227
6254,commensal bacterial infectious disease,0.0018416345119476318
6255,Salivary Gland Pleomorphic Adenoma,0.001839369535446167
6256,facial cleft,0.0018388330936431885
6257,Hypoplastic amelogenesis imperfecta,0.0018356144428253174
6258,Acute rhabdomyolysis,0.0018331706523895264
6259,Humerus trochlea aplasia,0.001827836036682129
6260,Nakajo-Nishimura syndrome,0.0018278062343597412
6261,Non-syndromic gastroduodenal malformation,0.0018275082111358643
6262,synucleinopathy,0.0018274188041687012
6263,Taeniasis,0.0018249452114105225
6264,Joubert syndrome with orofaciodigital defect,0.0018233954906463623
6265,Waldeyer's ring cancer,0.0018226802349090576
6266,small intestine cancer,0.001820892095565796
6267,metabolic disease with epilepsy,0.0018193721771240234
6268,Progressive familial intrahepatic cholestasis type 2,0.0018183887004852295
6269,Cervical Glandular Intraepithelial Neoplasia,0.0018176138401031494
6270,Glycogen storage disease due to glucose-6-phosphatase deficiency type b,0.001815497875213623
6271,Tyrosinemia type 3,0.0018128454685211182
6272,Kyphomelic dysplasia,0.0018119513988494873
6273,essential thrombocythemia,0.0018095076084136963
6274,Townes-Brocks syndrome,0.0018093287944793701
6275,acquired immunodeficiency,0.0018080472946166992
6276,familial amyloid neuropathy,0.0018058419227600098
6277,Progressive familial intrahepatic cholestasis type 3,0.001805424690246582
6278,response to selective serotonin reuptake inhibitor,0.001804649829864502
6279,anogenital venereal wart,0.0018043816089630127
6280,"Malformation of the neurenteric canal, spinal cord and column",0.0018034279346466064
6281,cataract 16 multiple types,0.0018008649349212646
6282,sex cord-stromal tumor,0.0017998218536376953
6283,Craniofacial-ulnar-renal syndrome,0.0017989873886108398
6284,Genetic non-syndromic central nervous system malformation,0.0017949938774108887
6285,corneal endothelial dystrophy,0.0017930567264556885
6286,Trichoodontoonychial dysplasia,0.001792609691619873
6287,Congenital vitreoretinal dysplasia,0.001789480447769165
6288,Fraser syndrome,0.0017891228199005127
6289,Brachydactyly type A2,0.0017883777618408203
6290,Albinism-deafness syndrome,0.0017867088317871094
6291,Metabolic disease with pigmentary retinitis,0.001784294843673706
6292,Papillary Meningioma,0.0017842352390289307
6293,disseminated atypical mycobacterial infection,0.0017842352390289307
6294,"Disorder of phospholipids, sphingolipids and fatty acids biosynthesis",0.0017842352390289307
6295,Atrioventricular defect - blepharophimosis -radial defects,0.0017834007740020752
6296,Slender bone dysplasia,0.0017762184143066406
6297,Tarsal-carpal coalition syndrome,0.001772165298461914
6298,intracranial primitive neuroectodermal tumor,0.0017700791358947754
6299,cutaneous candidiasis,0.0017690658569335938
6300,BRESEK syndrome,0.0017677545547485352
6301,Congenital microcephaly,0.001766592264175415
6302,dizziness,0.0017648637294769287
6303,lumbar disc herniation,0.0017639994621276855
6304,Vitamin B12-responsive methylmalonic acidemia,0.001763850450515747
6305,Congenital disorder of glycosylation with skin involvement,0.0017630457878112793
6306,Disorder of ornithine or proline metabolism,0.00176200270652771
6307,Psammomatous Meningioma,0.001756221055984497
6308,Hypochondrogenesis,0.0017559230327606201
6309,Neuroferritinopathy,0.001754671335220337
6310,rare disease with Pierre Robin syndrome,0.0017526447772979736
6311,Drooling,0.0017525851726531982
6312,polydactyly (disease),0.001749664545059204
6313,malignant dermis tumor,0.0017494261264801025
6314,clinical temporal measurement,0.0017492175102233887
6315,Rhabdoid Meningioma,0.0017485618591308594
6316,multiple myeloma,0.001747220754623413
6317,CANDLE syndrome,0.0017434954643249512
6318,Autosomal recessive limb-girdle muscular dystrophy type 2S,0.001743406057357788
6319,Glycogen storage disease due to glucose-6-phosphatase deficiency type a,0.001740872859954834
6320,Gastric Squamous Cell Carcinoma,0.0017379522323608398
6321,Rare genetic bone development disorder,0.0017375349998474121
6322,secondary interstitial lung disease in childhood and adulthood associated with a metabolic disease,0.0017353594303131104
6323,Autosomal dominant cerebellar ataxia type 1,0.0017305314540863037
6324,Congenital pseudoarthrosis of clavicle,0.0017303526401519775
6325,Very long chain acyl-CoA dehydrogenase deficiency,0.001729428768157959
6326,lymphoma,0.0017243921756744385
6327,Splenic Diffuse Large B-Cell Lymphoma,0.0017221570014953613
6328,interleukin 1 Receptor accessory protein measurement,0.001721799373626709
6329,Gastrointestinal Hamartoma,0.0017206072807312012
6330,Partial deletion of the short arm of chromosome 16,0.0017204582691192627
6331,retinal cell neoplasm,0.0017201602458953857
6332,Hepadnaviridae infectious disease,0.0017174780368804932
6333,Acute hepatic failure,0.0017174482345581055
6334,Piebaldism,0.0017158091068267822
6335,cecum cancer,0.0017153620719909668
6336,astrocytoma (excluding glioblastoma),0.0017142891883850098
6337,"Autosomal dominant cerebellar ataxia, deafness and narcolepsy",0.0017129480838775635
6338,"46,XY disorder of sex development due to cholesterol synthesis defect",0.0017111599445343018
6339,salivary gland mucoepidermoid carcinoma,0.0017095506191253662
6340,interleukin 18 receptor 1 measurement,0.00170937180519104
6341,Disorder of sex development - intellectual disability,0.0017091631889343262
6342,Oromandibular-limb anomalies syndrome,0.0017076432704925537
6343,pulmonary edema,0.0017056763172149658
6344,Benign recurrent intrahepatic cholestasis type 1,0.0017011004965752363
6345,radiation or chemically induced disorder,0.0017008483409881592
6346,Huntington disease-like syndrome,0.0016985833644866943
6347,bacterial disease,0.0016977787017822266
6348,neonatal systemic lupus erythematosus,0.0016967952251434326
6349,Abnormal systemic blood pressure,0.0016963183879852295
6350,medullary breast carcinoma,0.0016952157020568848
6351,follicular thyroid carcinoma,0.0016943514347076416
6352,supratentorial cancer,0.0016910433769226074
6353,vulvar intraepithelial neoplasia,0.0016897916793823242
6354,pulmonary hypertension,0.0016889870166778564
6355,wound healing,0.0016859471797943115
6356,Pelvis-shoulder dysplasia,0.0016854405403137207
6357,Orofaciodigital syndrome type 11,0.0016840100288391113
6358,paranasal sinus disease,0.0016836225986480713
6359,Chordoid Meningioma,0.0016822516918182373
6360,Craniofacial anomaly with cataract,0.0016820728778839111
6361,X-linked cerebral adrenoleukodystrophy,0.0016817450523376465
6362,neurodegeneration,0.0016816258430480957
6363,fungal lung infectious disease,0.0016790032386779785
6364,Dry skin,0.0016774237155914307
6365,homocystinuria (disease),0.0016744434833526611
6366,Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to TUD deficiency,0.0016721785068511963
6367,Camptodactyly - tall stature - scoliosis - hearing loss,0.0016662776470184326
6368,timepoint,0.0016633868217468262
6369,Spondylodysplastic dysplasia,0.0016625523567199707
6370,embryonal rhabdomyosarcoma,0.0016623139381408691
6371,Polydactyly of an index finger,0.0016607046127319336
6372,Epithelioid Cell Uveal Melanoma,0.0016598403453826904
6373,energy expenditure,0.0016594231128692627
6374,hypoglycemic coma,0.0016587674617767334
6375,Citrullinemia type I,0.0016584992408752441
6376,Hypoglossia/aglossia,0.001658409833908081
6377,Autosomal recessive proximal renal tubular acidosis,0.0016568899154663086
6378,cerebellar hemangioblastoma,0.00165596604347229
6379,DDT metabolite measurement,0.001655489206314087
6380,intestinal disaccharide deficiency and disaccharide malabsorption,0.0016531646251678467
6381,Parotid Gland Adenoid Cystic Carcinoma,0.0016529858112335205
6382,Pancytopenia,0.0016513168811798096
6383,Huntington disease-like 1,0.0016486048698425293
6384,Normocalcemic tumoral calcinosis,0.0016475915908813477
6385,specific developmental disorder,0.001647263765335083
6386,Salivary Gland Large Cell Carcinoma,0.0016461014747619629
6387,"Spondyloepimetaphyseal dysplasia, Pakistani type",0.0016435980796813965
6388,interstitial lung disease in childhood and adulthood,0.0016420483589172363
6389,amelanotic melanoma,0.0016411542892456055
6390,Syndrome associated with Pierre Robin syndrome,0.0016386806964874268
6391,Pelizaeus-Merzbacher disease,0.0016384124755859375
6392,lateral ventricle volume measurement,0.0016370713710784912
6393,Increased blood pressure,0.0016359984874725342
6394,adrenal medulla carcinoma,0.0016358792781829834
6395,cecal neoplasm,0.0016337931156158447
6396,spinal cord glioma,0.0016329586505889893
6397,malignant spindle cell neoplasm,0.0016317963600158691
6398,Proximal renal tubular acidosis,0.001630544662475586
6399,parasitic eye infection,0.0016285479068756104
6400,"Primary bone dysplasia with progressive ossification of skin, skeletal muscle, fascia, tendons and ligaments",0.0016264021396636963
6401,Adenylosuccinate lyase deficiency,0.0016255378723144531
6402,Jalili syndrome,0.0016250908374786377
6403,Frontonasal dysplasia,0.0016226470470428467
6404,Juberg-Marsidi syndrome,0.0016173720359802246
6405,Qualitative or quantitative defects of protein involved in O-glycosylation of alpha-dystroglycan,0.0016157031059265137
6406,syndromic diaphragmatic or thoracic malformation,0.0016148090362548828
6407,Developmental malformations - deafness - dystonia,0.001612842082977295
6408,Baller-Gerold syndrome,0.001612335443496704
6409,optic nerve neoplasm,0.0016109347343444824
6410,Schnyder corneal dystrophy,0.0016084909439086914
6411,GM1 gangliosidosis type 1,0.0016036629676818848
6412,"Acrofacial dysostosis, Catania type",0.0016029775142669678
6413,Columnar Cell Hyperplasia of the Breast,0.001599818468093872
6414,Syndromic gastroduodenal malformation,0.0015994906425476074
6415,Anaplastic (Malignant) Meningioma,0.001599133014678955
6416,Clear Cell Meningioma,0.0015966296195983887
6417,Rare palpebral disease,0.0015965700149536133
6418,Hereditary hypotrichosis with recurrent skin vesicles,0.0015946030616760254
6419,Chudley-McCullough syndrome,0.0015935003757476807
6420,16p13.3 microduplication syndrome,0.0015919804573059082
6421,rare odontologic disease,0.0015918612480163574
6422,Cerebral malformation with epilepsy,0.0015916228294372559
6423,vitamin B deficiency,0.0015914440155029297
6424,"Chondrodysplasia punctata, tibial-metacarpal type",0.0015904605388641357
6425,Spondyloepiphyseal dysplasia,0.0015898942947387695
6426,Atypical Meningioma,0.0015895366668701172
6427,Lens size anomaly,0.0015862882137298584
6428,Disorder of phenylalanine metabolism,0.0015861093997955322
6429,eyelid disease,0.0015816986560821533
6430,Paroxysmal dystonia,0.0015800297260284424
6431,amebiasis,0.0015795230865478516
6432,Qualitative or quantitative defects of FKRP,0.0015787184238433838
6433,"hand, foot and mouth disease",0.0015769004821777344
6434,Achondrogenesis type 2,0.001576751470565796
6435,myelodysplastic syndrome,0.001575559377670288
6436,tonsil neoplasm,0.0015724599361419678
6437,Fulminant hepatic failure,0.0015716850757598877
6438,response to stress,0.0015699565410614014
6439,dyspepsia,0.0015683472156524658
6440,"Disorder of phospholipids, sphingolipids and fatty acids biosynthesis with peripheral nerves predominant involvement",0.0015680491924285889
6441,pouchitis,0.001567751169204712
6442,Rare eyebrow/eyelashes anomaly,0.0015673041343688965
6443,Spondyloepimetaphyseal dysplasia - hypotrichosis,0.0015659928321838379
6444,Acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins,0.0015606880187988281
6445,progressive multifocal leukoencephalopathy,0.001557677984237671
6446,Testicular Leydig Cell Tumor,0.0015526413917541504
6447,Colorectal Neuroendocrine Tumor G1,0.001551806926727295
6448,malignant peritoneal mesothelioma,0.0015483200550079346
6449,Eyelids malposition disorder,0.0015459954738616943
6450,Atypical Endometrial Hyperplasia,0.0015441179275512695
6451,Qualitative or quantitative defects of protein O-mannosyltransferase 2,0.0015433132648468018
6452,Biphasic Mesothelioma,0.0015419721603393555
6453,Infantile hypercalcemia,0.0015416443347930908
6454,Canthal anomaly,0.0015413463115692139
6455,mandibulofacial dysostosis with alopecia,0.0015410780906677246
6456,epithelial-stromal TGFBI dystrophy,0.0015404224395751953
6457,Congenital lactase deficiency,0.0015400052070617676
6458,Hypomaturation-hypoplastic amelogenesis imperfecta with taurodontism,0.0015381276607513428
6459,idiopathic type 1 diabetes,0.0015365183353424072
6460,asphyxia,0.0015357732772827148
6461,Non-syndromic limb reduction defect,0.0015339553356170654
6462,bone giant cell tumor,0.0015321075916290283
6463,collagenopathy type 2 alpha 1,0.0015312135219573975
6464,Autosomal recessive cerebellar ataxia due to a DNA repair defect,0.0015292465686798096
6465,polyp,0.0015270411968231201
6466,Syndromic palpebral coloboma,0.001526176929473877
6467,Deafness - lymphedema - leukemia,0.001525282859802246
6468,Ataxia-telangiectasia-like disorder,0.001524597406387329
6469,Mixed Somatotroph-Lactotroph Pituitary Gland Adenoma,0.001524597406387329
6470,Ichthyosis - hypotrichosis - sclerosing cholangitis,0.0015239119529724121
6471,diffuse gastric adenocarcinoma,0.001521974802017212
6472,secondary interstitial lung disease specific to childhood associated with a systemic disease,0.0015217363834381104
6473,blood coagulation,0.0015180706977844238
6474,Fibrous Meningioma,0.0015179216861724854
6475,Postaxial polydactyly - dental and vertebral anomalies,0.0015150904655456543
6476,hypokalemia,0.0015108585357666016
6477,parapsoriasis,0.0015107393264770508
6478,rare female infertility due to an adrenal disorder,0.0015102028846740723
6479,cytomegalovirus infection,0.001509934663772583
6480,gastric adenosquamous carcinoma,0.0015094876289367676
6481,Coloboma of macula - brachydactyly type B,0.0015084147453308105
6482,Sjogren syndrome,0.001507788896560669
6483,malignant cranial nerve neoplasm,0.0015015900135040283
6484,Cobblestone lissencephaly,0.0015013813972473145
6485,Autosomal ichthyosis syndrome,0.0014996528625488281
6486,"microspherophakia and/or megalocornea, with ectopia lentis and with or without secondary glaucoma",0.0014986991882324219
6487,temporal horn of lateral ventricle volume measurement,0.0014962553977966309
6488,Disorder of cobalamin metabolism and transport,0.0014945566654205322
6489,lethal multiple congenital anomalies/dysmorphic syndrome,0.0014943480491638184
6490,Genetic multiple congenital anomalies/dysmorphic syndrome,0.0014913678169250488
6491,Syndromic ankyloblepharon,0.001489013433456421
6492,Meningeal Melanocytoma,0.0014877617359161377
6493,brain injury,0.0014856159687042236
6494,Hydrocephalus - costovertebral dysplasia - Sprengel anomaly,0.0014840364456176758
6495,Microphthalmia - ankyloblepharon - intellectual disability,0.0014814138412475586
